본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,학교유형,학교소재지역,성별,연령,혼인여부 및 배우자 학력,아버지 학력,어머니 학력,부모님 소득,부모님 자산,가정의 경제적 지원,대학 입학 구분,진로 선택 및 취업준비 프로그램 참여 횟수,GPA,학자금대출 금액,휴학 횟수,석사/박사 재학여부,구직기간(통합),건강한정도,재학중 일자리 경험,일자리 횟수,시간총합,연수횟수,토익,토스등급,오픽점수,토플ibt,탭스,체류시간,취업여부
1,1,3,1,3,129,2,11,2,23,0,4,4,5,5,20,1,1,82.22,300,0,0,24,4,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,6,2,26,0,7,6,8,5,0,1,3,84.44,0,2,0,0,2,1,1,0,0,815,0,0,0,0,0,1
1,1,3,1,3,129,2,6,1,26,0,4,4,5,5,0,1,4,88.89,0,0,0,2,4,1,1,0,0,870,0,0,0,0,0,0
1,1,3,1,3,129,2,2,1,27,0,4,4,7,4,0,1,1,91.11,0,0,0,0,4,2,0,0,0,650,0,0,0,0,0,1
1,1,3,1,3,129,2,2,1,25,0,4,4,6,2,30,1,2,88.89,0,0,0,0,4,1,1,0,0,700,0,0,0,0,0,0
1,1,3,1,3,129,2,13,2,29,0,5,3,3,2,0,1,1,93.33,1500,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,6,1,26,0,4,4,2,1,30,1,1,86.67,300,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,6,2,24,0,6,6,5,3,0,1,0,100,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,9,1,26,0,4,4,5,5,0,1,0,88.89,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,13,1,29,0,4,3,3,1,0,1,6,77.78,1200,0,0,26,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,10,2,26,0,4,4,4,2,0,1,6,82.22,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,3,1,25,0,6,5,2,1,0,1,1,77.78,1000,0,0,0,4,1,4,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,12,1,26,0,6,6,6,3,0,1,1,91.11,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,3,2,26,0,7,6,6,6,0,1,2,73.33,0,1,0,8,3,2,0,17,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,3,2,24,0,6,4,6,4,0,1,1,84.44,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,3,1,26,0,4,4,3,2,0,1,1,82.22,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,3,2,24,0,6,4,6,3,36,1,2,73.33,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,12,1,26,0,5,4,4,1,70,1,4,88.89,380,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,12,1,26,0,6,6,5,3,20,1,2,77.78,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,3,129,2,3,1,26,0,4,4,4,3,0,1,1,84.44,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,12,1,23,0,4,4,4,4,0,1,1,80,0,0,0,104,5,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,3,1,25,0,3,2,0,1,0,1,1,86.67,0,0,0,0,3,1,2,60,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,12,2,23,0,4,4,6,3,0,1,1,82.22,1500,0,0,2,3,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,14,2,24,0,6,4,6,5,25,1,1,77.78,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,129,2,14,1,24,0,6,4,3,3,0,1,4,88.89,150,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,129,2,14,1,27,0,4,4,4,2,30,1,5,86.67,900,0,0,80,5,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,83,3,15,2,24,0,4,4,2,1,0,1,1,77.78,0,0,0,104,3,1,5,90,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,12,2,24,0,5,5,5,3,0,1,2,77.78,0,0,0,86,4,1,2,70,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,12,2,23,0,6,4,3,3,0,1,1,93.33,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,12,2,24,0,6,4,1,2,0,1,5,77.78,1600,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,3,83,3,15,2,24,0,5,4,5,3,0,1,0,82.22,0,0,0,0,4,1,2,30,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,15,1,25,0,7,6,8,5,0,1,2,82.22,0,0,0,0,5,1,1,74,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,12,2,24,0,5,4,4,4,0,1,3,86.67,400,0,0,104,4,1,1,60,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,12,1,23,0,4,5,5,3,0,1,2,73.33,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,6,1,28,0,4,2,2,3,0,1,3,68.89,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,3,83,3,6,2,23,0,6,6,6,4,0,1,0,64.44,0,0,0,8,3,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,83,3,12,2,24,0,6,6,6,2,0,1,0,86.67,0,0,0,0,3,1,1,90,0,0,0,0,0,0,0,1
1,1,3,1,3,129,2,11,2,24,0,6,6,5,4,0,1,3,84.44,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,11,2,23,0,7,5,6,3,0,1,1,84.44,1600,0,0,8,4,1,4,336,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,4,1,26,0,7,7,7,5,100,1,0,84.44,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,4,2,25,0,6,6,3,3,110,1,3,91.11,0,1,0,72,5,1,2,0,0,0,0,0,0,0,0,0
1,1,3,1,3,84,3,2,2,23,0,6,7,8,6,0,1,3,84.44,0,0,0,0,3,1,2,150,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,4,2,23,0,7,6,3,2,45,1,1,93.33,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0
1,3,3,1,3,130,2,4,2,23,0,6,6,6,4,0,1,1,84.44,0,0,0,0,5,2,0,0,1,0,0,0,0,0,1,0
1,3,3,1,3,130,2,15,2,24,0,6,4,4,3,0,1,1,86.67,2400,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,130,2,10,1,28,0,6,6,6,3,10,1,1,84.44,1000,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,130,2,15,2,24,0,6,4,5,5,0,1,1,77.78,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,11,2,24,0,4,6,2,3,0,1,1,77.78,0,0,0,0,4,1,1,32,0,750,0,0,0,0,0,1
1,1,3,1,3,130,2,6,2,24,0,6,5,6,2,0,1,1,91.11,0,0,0,0,5,2,0,42,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,2,1,28,0,7,6,6,3,0,1,0,55.56,1200,1,0,0,5,1,5,90,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,10,1,25,0,6,6,6,4,0,1,3,86.67,3200,0,0,8,4,1,3,30,0,600,0,0,0,0,0,1
1,3,3,1,3,130,2,15,1,26,0,4,4,3,3,0,1,0,93.33,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,15,2,23,0,4,5,6,4,0,1,4,86.67,1200,0,0,18,2,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,6,2,25,0,7,6,7,5,150,1,1,75.56,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,130,2,6,2,24,0,6,7,5,1,40,1,0,84.44,3000,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,3,130,2,10,1,25,0,7,7,5,3,0,1,0,66.67,1200,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,2,2,24,0,4,4,4,2,0,1,5,84.44,100,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,2,1,29,0,6,4,6,4,0,1,1,88.89,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,5,2,24,0,6,6,8,4,0,1,1,91.11,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,3,130,2,2,1,26,0,4,4,2,2,0,1,1,64.44,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,12,1,25,0,4,6,5,3,0,1,0,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,1,1,27,0,7,6,6,3,0,1,1,84.44,0,0,0,0,4,1,2,0,0,800,0,0,0,0,0,1
1,1,3,1,3,130,2,11,1,24,0,4,4,5,4,0,1,0,66.67,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,1
1,4,3,1,3,130,2,1,1,26,0,6,6,1,5,0,1,0,86.67,0,0,0,174,4,1,1,100,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,5,2,24,0,4,4,2,1,0,1,0,88.89,0,1,0,208,3,2,0,90,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,10,1,23,0,6,6,6,5,0,1,0,71.11,0,0,0,8,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,11,1,26,0,7,7,6,5,0,1,0,77.78,0,0,0,9,4,1,3,20,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,10,1,24,0,4,4,3,2,0,1,1,77.78,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,1,1,26,6,6,6,4,2,0,1,4,95.56,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,10,1,25,0,2,4,4,4,0,1,1,66.67,0,0,0,0,5,2,0,60,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,1,2,24,0,7,6,8,6,30,1,4,88.89,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,3,84,3,2,2,24,0,3,5,5,3,0,1,0,77.78,0,0,0,0,5,1,2,30,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,8,2,24,0,4,4,6,4,0,1,3,77.78,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,1,2,24,0,1,2,5,2,50,1,1,80,1900,1,0,0,4,2,0,0,0,940,1,0,0,0,0,1
1,3,3,1,3,130,2,1,1,27,0,4,4,4,5,0,1,1,66.67,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,4,1,24,0,6,6,6,5,0,1,0,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,10,1,32,0,2,2,3,4,0,1,1,77.78,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,8,1,24,0,4,4,3,3,0,1,2,64.44,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,15,1,26,0,6,6,3,3,100,1,5,86.67,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
1,3,3,1,3,130,2,15,2,25,0,4,4,7,5,0,1,7,88.89,0,1,0,78,5,1,3,50,0,885,0,0,0,0,0,1
1,3,3,1,3,130,2,14,1,24,0,6,6,5,3,0,1,5,84.44,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,2,2,24,0,6,6,6,3,0,1,4,82.22,0,0,0,0,4,1,1,66,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,15,1,25,0,6,5,7,5,0,1,1,97.78,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,15,1,27,0,6,6,7,3,80,2,2,86.67,1400,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,3,130,2,1,1,25,0,4,4,7,4,0,1,3,86.67,0,0,0,0,5,1,2,0,0,680,0,0,0,0,0,1
1,1,3,1,3,84,3,2,2,24,0,4,4,3,2,0,1,2,77.78,0,0,0,0,4,1,6,120,1,0,0,0,0,4,6,1
1,3,3,1,3,130,2,1,1,26,0,4,4,5,4,0,1,2,77.78,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,6,1,25,0,5,5,4,3,0,1,2,93.33,0,0,0,0,5,2,0,60,0,0,0,0,0,0,0,1
1,1,3,1,3,130,2,6,1,26,0,2,2,4,3,60,1,0,80,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,10,1,26,0,4,5,3,1,0,1,1,73.33,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,3,130,2,9,1,27,0,3,4,6,4,30,1,1,77.78,1400,0,0,182,4,1,3,0,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,12,2,24,0,6,4,3,4,0,1,4,84.44,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0
1,1,3,1,3,84,3,6,2,24,0,6,4,7,4,0,1,1,77.78,0,0,0,0,4,2,0,24,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,12,2,26,0,6,7,6,4,0,1,1,77.78,0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,12,2,24,0,7,4,7,5,0,1,5,88.89,0,0,0,2,5,1,3,250,0,0,0,0,0,0,0,0
1,1,3,1,3,84,3,15,1,24,0,6,6,8,6,0,1,1,62.22,0,0,0,0,4,2,0,75,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,12,2,25,0,4,5,3,2,0,1,1,91.11,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,6,2,24,0,7,5,4,2,0,1,1,93.33,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,15,2,25,0,6,6,6,5,0,1,0,82.22,0,0,0,52,4,2,0,40,1,0,0,0,0,0,1,1
1,1,3,1,3,84,3,15,2,24,0,6,5,5,3,0,1,0,86.67,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,15,2,25,0,4,4,3,3,0,1,0,71.11,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,3,84,3,6,2,24,0,6,6,3,2,0,1,2,77.78,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,4,131,2,2,2,27,0,4,4,5,3,0,1,4,77.78,2000,1,0,18,4,1,1,0,0,850,0,0,0,0,0,1
1,1,3,1,4,131,2,2,1,28,0,4,4,5,1,0,1,2,82.22,1000,0,0,104,4,1,3,2,0,820,0,4,0,0,0,1
1,1,3,1,4,131,2,2,1,27,0,5,5,3,2,0,1,3,84.44,0,1,0,0,5,2,0,0,0,850,0,2,0,0,0,1
1,3,3,1,4,131,2,10,1,31,5,1,1,1,1,0,1,0,66.67,0,0,0,19,3,1,10,0,0,0,0,0,0,0,0,0
1,3,3,1,4,131,2,10,1,27,0,4,4,6,4,0,1,1,62.22,0,1,0,44,2,1,3,0,1,0,0,0,0,0,10,1
1,1,3,2,4,131,2,4,1,66,5,2,2,0,0,0,1,0,88.89,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,2,2,26,0,6,6,2,1,160,1,0,66.67,2200,2,0,2,2,1,1,0,0,500,0,0,0,0,0,1
1,3,3,1,4,131,2,1,2,26,0,7,6,7,5,40,2,0,82.22,0,1,0,96,3,1,1,0,0,650,0,0,0,0,0,0
1,3,3,1,4,131,2,12,1,26,0,4,4,6,3,0,1,5,77.78,0,0,0,0,4,2,0,400,0,770,0,0,0,0,0,1
1,3,3,1,4,131,2,12,1,26,0,5,5,5,3,0,1,2,62.22,250,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,12,1,26,0,6,6,6,3,100,1,2,88.89,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,131,2,8,1,27,0,3,3,8,3,50,2,4,84.44,0,0,1,0,4,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,4,1,26,0,6,5,5,3,0,1,1,71.11,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,12,1,37,0,3,3,3,2,0,1,0,71.11,0,0,0,0,4,1,2,70,0,0,0,0,0,0,0,1
1,1,3,1,4,131,2,15,1,25,0,6,2,5,5,30,1,1,55.56,1300,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,4,131,2,15,1,28,0,4,4,3,3,0,1,0,64.44,0,2,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,10,2,24,0,6,4,0,4,0,1,1,77.78,0,1,0,8,3,1,4,0,0,0,0,0,0,0,0,1
3,1,3,1,4,131,2,9,1,26,0,4,4,6,4,0,1,2,86.67,0,0,0,8,4,2,0,3,0,0,0,0,0,0,0,1
1,3,2,2,4,131,2,11,1,34,7,3,3,4,4,0,2,0,80,0,0,0,52,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,8,1,26,0,4,4,5,3,0,1,2,84.44,2400,0,0,0,3,1,1,70,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,8,2,24,0,6,6,5,4,0,1,2,91.11,0,0,4,18,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,11,1,27,0,4,4,6,3,0,1,0,73.33,0,1,0,8,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,1,2,29,0,7,6,5,4,80,2,6,93.33,0,0,1,8,2,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,11,1,26,0,6,4,6,5,0,1,0,55.56,2800,0,1,2,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,11,1,26,0,4,4,7,3,0,1,0,86.67,0,0,0,18,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,8,1,26,0,6,4,6,5,0,1,1,82.22,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,8,1,26,0,4,4,3,3,0,1,3,84.44,0,0,0,27,1,1,5,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,8,1,27,0,4,4,5,5,0,1,0,95.56,0,1,0,0,5,2,0,0,1,0,0,0,0,0,2,0
1,3,3,1,4,131,2,8,2,25,0,3,3,5,4,0,1,0,84.44,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,8,1,26,0,5,4,5,3,0,1,3,64.44,2000,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,11,1,27,0,6,4,4,5,50,1,0,84.44,0,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0
1,1,3,1,4,131,2,9,2,23,0,5,5,4,3,30,1,3,82.22,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0
1,3,3,1,4,131,2,8,2,25,0,4,4,6,1,0,1,1,84.44,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,11,1,25,0,5,4,4,3,0,1,0,77.78,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,131,2,8,1,25,0,6,4,7,1,0,1,3,73.33,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,1
1,1,3,1,4,131,2,10,1,27,0,4,3,4,2,0,1,3,77.78,1600,0,0,0,5,1,5,0,0,650,0,0,0,0,0,1
1,3,3,1,4,131,2,8,1,25,0,6,6,4,2,0,1,0,84.44,2000,0,0,0,4,1,8,0,0,0,5,0,0,0,0,1
1,3,3,1,4,131,2,5,2,26,0,4,5,5,3,0,1,5,64.44,400,1,0,0,4,1,3,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,4,1,26,0,6,4,4,1,0,1,8,80,2200,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,4,2,24,0,3,3,4,3,0,1,2,77.78,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,12,1,26,0,7,3,4,4,0,1,6,77.78,0,0,0,18,3,1,2,0,0,0,0,0,0,0,0,1
1,1,3,2,4,131,2,4,1,43,6,3,3,4,4,0,1,0,86.67,0,0,0,8,4,2,0,0,0,0,0,0,0,0,0,1
1,1,3,2,4,131,2,4,1,36,6,6,4,0,2,0,2,0,55.56,0,1,0,112,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,4,2,25,0,6,6,3,4,0,1,0,80,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1,1,3,1,4,131,2,4,1,26,0,6,4,4,4,30,1,1,84.44,0,0,0,4,4,1,1,0,0,820,0,0,0,0,0,0
1,3,3,1,4,131,2,10,1,25,0,6,6,4,2,0,1,0,71.11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,1,3,1,4,131,2,10,1,26,0,4,4,4,3,0,1,1,91.11,0,0,4,34,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,14,1,28,0,6,4,7,5,0,1,4,82.22,0,0,0,18,4,1,3,10,0,675,0,0,0,0,0,1
1,3,3,1,4,131,2,2,1,27,0,4,4,4,4,0,1,0,66.67,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,2,1,27,0,4,4,4,1,0,1,4,82.22,1500,1,0,104,4,2,0,0,0,610,0,0,0,0,0,1
1,3,3,1,4,131,2,2,1,26,0,4,6,5,3,30,1,3,71.11,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1,3,3,1,4,131,2,2,1,26,0,2,5,8,5,0,1,0,77.78,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,4,131,2,14,1,28,0,1,1,1,1,0,2,5,93.33,700,0,0,21,3,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,4,131,2,15,2,25,0,7,7,7,5,0,1,3,77.78,0,1,0,2,5,2,0,0,1,800,6,0,0,0,8,1
1,1,3,1,4,131,2,15,1,26,0,4,4,5,3,0,1,3,86.67,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,2,1,25,0,4,4,4,3,0,1,3,68.89,1600,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,6,1,26,0,5,4,5,3,30,1,1,71.11,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,1,1,29,0,4,4,3,3,0,1,2,82.22,0,2,0,104,5,1,1,16,1,865,0,2,0,0,12,1
1,1,3,1,4,131,2,13,1,27,0,4,4,6,3,0,1,6,71.11,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,13,1,27,0,3,4,0,3,0,1,4,66.67,0,1,0,1,4,1,4,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,12,1,26,0,4,3,4,2,0,1,1,82.22,330,0,0,8,4,1,2,0,0,0,0,0,0,0,0,1
1,1,3,1,4,131,2,12,2,27,0,7,6,6,4,0,1,2,84.44,1200,2,0,34,2,1,2,0,0,845,0,0,0,0,0,1
1,3,3,1,4,131,2,12,1,26,0,4,7,6,4,0,1,6,77.78,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,1,3,1,4,131,2,10,2,25,0,6,6,8,5,40,1,2,84.44,0,0,0,0,4,1,1,0,2,0,0,0,0,0,14,0
1,1,3,1,4,131,2,14,1,28,0,7,4,5,4,0,1,3,77.78,0,0,0,21,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,9,1,25,0,4,4,5,4,0,1,3,91.11,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,2,2,29,6,2,3,5,4,200,2,3,66.67,2100,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,3,3,1,4,131,2,15,1,27,0,4,4,5,4,0,1,3,73.33,0,1,0,12,4,2,0,0,0,450,0,0,0,0,0,0
1,3,3,1,4,131,2,9,1,25,0,6,4,4,4,0,1,0,68.89,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1
2,3,3,1,4,131,2,8,2,25,0,2,4,3,2,0,1,5,73.33,2500,1,0,96,3,1,1,700,1,880,6,0,0,0,1,1
1,4,3,1,4,131,2,5,1,27,0,3,3,6,3,0,2,0,62.22,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,11,1,25,0,4,6,5,2,10,1,4,66.67,0,0,0,8,3,1,1,54,0,450,0,0,0,0,0,1
1,3,3,1,4,131,2,1,1,29,0,7,6,7,4,25,1,2,84.44,4000,1,0,71,4,1,2,0,0,780,0,0,0,0,0,1
1,3,3,1,4,131,2,1,2,26,0,4,4,5,3,0,1,2,71.11,2400,1,0,26,3,1,4,0,0,845,0,0,0,0,0,1
1,3,3,1,4,131,2,1,1,30,0,6,4,7,4,0,2,2,84.44,0,0,0,0,5,2,0,0,0,0,0,0,0,4,0,1
1,3,3,1,4,131,2,1,2,26,0,6,4,6,3,0,1,2,66.67,0,1,0,104,3,1,1,0,0,850,6,0,0,0,0,1
1,3,3,1,4,131,2,1,1,27,0,4,4,5,4,0,1,1,88.89,0,0,0,104,4,1,5,3,0,850,6,0,0,0,0,1
1,3,3,1,4,131,2,9,2,25,0,4,4,3,2,0,1,6,97.78,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,4,2,23,0,4,6,4,3,30,1,2,82.22,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0
1,1,3,2,4,131,2,4,1,28,0,2,2,5,4,0,2,2,77.78,0,1,0,34,4,1,1,0,1,0,0,0,0,0,6,1
1,1,3,1,4,131,2,4,1,27,0,4,4,1,2,15,1,1,82.22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,1,3,1,4,131,2,4,2,26,0,6,6,3,3,0,1,3,84.44,0,1,0,0,3,1,1,0,1,660,0,0,0,0,0,0
1,3,3,1,4,131,2,1,1,26,0,4,4,5,3,50,1,0,88.89,0,0,1,0,4,2,0,0,0,815,0,4,0,0,0,1
1,3,3,1,4,131,2,2,1,25,0,6,4,4,4,0,1,1,71.11,0,0,0,10,4,1,1,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,1,2,26,0,6,6,7,4,50,1,8,84.44,0,1,0,52,4,2,0,22,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,7,2,25,0,6,4,6,4,0,1,6,88.89,0,1,0,53,4,1,3,24,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,3,1,27,0,4,4,4,3,0,1,5,77.78,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1
1,3,3,1,4,131,2,3,1,26,0,4,4,5,2,0,1,3,84.44,0,1,0,0,4,1,1,20,0,0,6,0,0,0,0,1
